year,quarter,item_number,shipped_qty,average_inventory,turnover_rate
2021,1,P5001748,2.0,3.75,0.5333333333333333
2021,1,P5001751,1.0,27.333333333333332,0.03658536585365854
2021,1,P5001755,1.0,4.5,0.2222222222222222
2021,1,P5001770,0.0,9.5,0.0
2021,1,P5001777,0.0,1.0,0.0
2021,1,P5001781,2.0,5.25,0.38095238095238093
2021,1,P5001800,2.0,-1.25,-1.6
2021,1,P5002004,0.0,0.5,0.0
2021,1,P5002018,1.0,-0.5,-2.0
2021,1,P5002081,2.0,-1.0,-2.0
2021,1,P5002083,3.0,-1.75,-1.7142857142857142
2021,1,P5002088,0.0,0.5,0.0
2021,1,P5002427,0.0,20.0,0.0
2021,1,P5002513,0.0,4.0,0.0
2021,1,P5002558,2.0,6.25,0.32
2021,1,P5002561,9.0,14.5,0.6206896551724138
2021,1,P5002624,1.0,-0.5,-2.0
2021,1,P5002630,3.0,-1.75,-1.7142857142857142
2021,1,P5002633,1.0,1.5,0.6666666666666666
2021,1,P5002636,0.0,0.5,0.0
2021,1,P5002654,0.0,2.5,0.0
2021,1,P5002657,2.0,1.75,1.1428571428571428
2021,1,P5003175,0.0,13.5,0.0
2021,1,P5003176,0.0,1.5,0.0
2021,1,P5003544,0.0,1.5,0.0
2021,1,P5003552,30.0,15.0,2.0
2021,1,P5003554,60.0,110.0,0.5454545454545454
2021,1,P5003562,20.0,-12.0,-1.6666666666666667
2021,1,P5003564,16.0,-5.0,-3.2
2021,1,P5003570,32.0,-11.0,-2.909090909090909
2021,1,P5003572,8.0,-4.0,-2.0
2021,1,P5003580,5.0,-2.75,-1.8181818181818181
2021,1,P5003602,4.0,-2.0,-2.0
2021,1,P5003605,13.0,-4.25,-3.0588235294117645
2021,1,P5003606,2.0,-1.0,-2.0
2021,1,P5003613,32.0,-16.0,-2.0
2021,1,P5003615,5.0,8.166666666666666,0.6122448979591837
2021,1,P5003617,11.0,13.25,0.8301886792452831
2021,1,P5003619,5.0,0.25,20.0
2021,1,P5003621,10.0,-5.0,-2.0
2021,1,P5003623,11.0,35.5,0.30985915492957744
2021,1,P5003625,0.0,8.0,0.0
2021,1,P5004254,100.0,250.0,0.4
2021,1,P5004257,40.0,140.0,0.2857142857142857
2021,1,P5004259,48.0,128.0,0.375
2021,1,P5004260,26.0,63.5,0.4094488188976378
2021,1,P5004266,20.0,26.0,0.7692307692307693
2021,1,P5004269,6.0,14.833333333333334,0.4044943820224719
2021,1,P5004272,69.0,11.833333333333334,5.830985915492957
2021,1,P5004276,8.0,4.0,2.0
2021,1,P5004279,9.0,5.25,1.7142857142857142
2021,1,P5004283,9.0,6.0,1.5
2021,1,P5004287,10.0,1.6666666666666667,6.0
2021,1,P5004290,0.0,2.5,0.0
2021,1,P5004293,8.0,4.833333333333333,1.6551724137931036
2021,1,P5004297,6.0,5.5,1.0909090909090908
2021,1,P5004300,0.0,6.5,0.0
2021,1,P5004303,0.0,11.0,0.0
2021,1,P5004347,16.0,42.0,0.38095238095238093
2021,1,P5004615,0.0,1.0,0.0
2021,1,P5004617,0.0,1.0,0.0
2021,1,P5004619,0.0,1.0,0.0
2021,1,P5004621,0.0,1.0,0.0
2021,1,P5004625,0.0,1.0,0.0
2021,1,P50920,2.0,-1.0,-2.0
2021,1,P51561,43.0,-21.5,-2.0
2021,1,P58631,12.0,-6.0,-2.0
2021,1,P58697,15.0,-2.0,-7.5
2021,1,P58729,0.0,7.25,0.0
2021,1,P6010034,12.0,-6.0,-2.0
2021,1,P6010041,16.0,-7.5,-2.1333333333333333
2021,1,P6010087,17.0,-12.25,-1.3877551020408163
2021,1,P6010088,24.0,-16.5,-1.4545454545454546
2021,1,P6010097,0.0,5.0,0.0
2021,1,P6010098,18.0,-8.25,-2.1818181818181817
2021,1,P6010099,2.0,23.5,0.0851063829787234
2021,1,P6010101,26.0,3.0,8.666666666666666
2021,1,P6010103,0.0,10.0,0.0
2021,1,P6010105,16.0,-8.0,-2.0
2021,1,P6010108,0.0,18.0,0.0
2021,1,P6010110,4.0,3.5,1.1428571428571428
2021,1,P6010121,0.0,2.0,0.0
2021,1,P6010130,3.0,16.5,0.18181818181818182
2021,1,P6010131,0.0,28.0,0.0
2021,1,P6010141,3.0,-1.5,-2.0
2021,1,P6010142,0.0,24.0,0.0
2021,1,P6010144,2.0,38.5,0.05194805194805195
2021,1,P6010146,38.0,-19.0,-2.0
2021,1,P6010148,0.0,12.0,0.0
2021,1,P6010149,0.0,6.0,0.0
2021,1,P6010168,4.0,-2.0,-2.0
2021,1,P6010170,12.0,-6.0,-2.0
2021,1,P6010199,0.0,2.5,0.0
2021,1,P6010211,0.0,2.0,0.0
2021,1,P6010238,32.0,-10.5,-3.0476190476190474
2021,1,P6010241,10.0,-5.0,-2.0
2021,1,P6010253,0.0,5.5,0.0
2021,1,P6010267,29.0,-17.25,-1.681159420289855
2021,1,P6010268,0.0,6.0,0.0
2021,1,P6010269,52.0,-27.0,-1.9259259259259258
2021,1,P6010319,2.0,5.5,0.36363636363636365
2021,1,P6010322,0.0,12.0,0.0
2021,1,P6010347,0.0,4.0,0.0
2021,1,P6010350,0.0,4.0,0.0
2021,1,P6010354,5.0,-2.5,-2.0
2021,1,P6010361,6.0,3.75,1.6
2021,1,P6010362,12.0,4.5,2.6666666666666665
2021,1,P6010363,7.0,-3.0,-2.3333333333333335
2021,1,P6010365,32.0,-16.0,-2.0
2021,1,P6010367,37.0,-18.5,-2.0
2021,1,P6010369,53.0,26.5,2.0
2021,1,P6010370,2.0,29.5,0.06779661016949153
2021,1,P6010373,0.0,22.5,0.0
2021,1,P6010375,0.0,30.0,0.0
2021,1,P6010376,0.0,20.0,0.0
2021,1,P6010443,10.0,10.666666666666666,0.9375
2021,1,P6010444,1.0,2.0,0.5
2021,1,P6010448,6.0,2.25,2.6666666666666665
2021,1,P6010466,0.0,3.5,0.0
2021,1,P6010468,8.0,5.333333333333333,1.5
2021,1,P6010493,6.0,0.5,12.0
2021,1,P6010499,1.0,2.5,0.4
2021,1,P6010512,6.0,5.75,1.0434782608695652
2021,1,P6010520,9.0,3.0,3.0
2021,1,P6010536,5.0,1.75,2.857142857142857
2021,1,P6010542,0.0,0.5,0.0
2021,1,P6010554,0.0,5.0,0.0
2021,1,P6010580,4.0,-1.0,-4.0
2021,1,P6010585,14.0,-1.25,-11.2
2021,1,P6010590,5.0,3.6666666666666665,1.3636363636363638
2021,1,P6010591,2.0,1.0,2.0
2021,1,P6010594,4.0,0.5,8.0
2021,1,P6010635,2.0,1.0,2.0
2021,1,P6010637,2.0,1.75,1.1428571428571428
2021,1,P6010671,0.0,3.25,0.0
2021,1,P6010703,1.0,-0.5,-2.0
2021,1,P6010718,1.0,-0.5,-2.0
2021,1,P6010880,0.0,5.0,0.0
2021,1,P6010882,10.0,3.0,3.3333333333333335
2021,1,P6010884,1.0,9.5,0.10526315789473684
2021,1,P6010886,4.0,10.0,0.4
2021,1,P6010889,0.0,18.0,0.0
2021,1,P6010893,0.0,24.0,0.0
2021,1,P6010894,2.0,-1.0,-2.0
2021,1,P6010895,2.0,-1.0,-2.0
2021,1,P6010897,82.0,-41.0,-2.0
2021,1,P6010904,4.0,-2.0,-2.0
2021,1,P6010906,0.0,11.0,0.0
2021,1,P6010907,0.0,8.0,0.0
2021,1,P6010909,2.0,35.25,0.05673758865248227
2021,1,P6010911,1.0,-0.5,-2.0
2021,1,P6010912,6.0,-3.0,-2.0
2021,1,P6010935,0.0,1.0,0.0
2021,1,P6010971,6.0,-2.0,-3.0
2021,1,P6010993,0.0,3.5,0.0
2021,1,P6010998,0.0,1.5,0.0
2021,1,P6011000,0.0,5.0,0.0
2021,1,P6011001,10.0,-5.0,-2.0
2021,1,P6011002,2.0,-1.0,-2.0
2021,1,P6011011,1.0,-0.5,-2.0
2021,1,P6011015,6.0,6.0,1.0
2021,1,P6011019,1.0,4.25,0.23529411764705882
2021,1,P6011020,5.0,0.0,inf
2021,1,P6011026,0.0,0.5,0.0
2021,1,P6011029,0.0,2.0,0.0
2021,1,P6011033,2.0,11.5,0.17391304347826086
2021,1,P6011049,0.0,10.0,0.0
2021,1,P6011341,2.0,-1.0,-2.0
2021,1,P6011342,2.0,-1.0,-2.0
2021,1,P6011347,1.0,-0.5,-2.0
2021,1,P6011348,2.0,-1.0,-2.0
2021,1,P6011353,1.0,2.5,0.4
2021,1,P6011361,4.0,0.0,inf
2021,1,P6011412,2.0,1.0,2.0
2021,1,P6011438,2.0,-1.0,-2.0
2021,1,P6011452,3.0,6.25,0.48
2021,1,P6011453,2.0,-1.0,-2.0
2021,1,P6011472,0.0,12.0,0.0
2021,1,P6011478,1.0,-0.5,-2.0
2021,1,P6011540,1.0,-0.5,-2.0
2021,1,P6011544,2.0,-1.0,-2.0
2021,1,P6011548,4.0,2.0,2.0
2021,1,P6011552,2.0,4.25,0.47058823529411764
2021,1,P6012464,0.0,1.0,0.0
2021,1,P6012510,3.0,6.0,0.5
2021,1,P6012519,0.0,2.0,0.0
2021,1,P6012602,0.0,1.0,0.0
2021,1,P6012611,4.0,-2.5,-1.6
2021,1,P6012642,15.0,-6.75,-2.2222222222222223
2021,1,P6012736,0.0,0.5,0.0
2021,1,P6012740,2.0,2.0,1.0
2021,1,P6012744,3.0,1.5,2.0
2021,1,P6012747,0.0,1.5,0.0
2021,1,P6013033,1.0,-0.5,-2.0
2021,1,P6013051,0.0,5.0,0.0
2021,1,P6013078,0.0,2.0,0.0
2021,1,P6013123,0.0,0.5,0.0
2021,1,P6013138,20.0,-12.0,-1.6666666666666667
2021,1,P6013139,16.0,-11.0,-1.4545454545454546
2021,1,P6013142,2.0,1.5,1.3333333333333333
2021,1,P6013351,1.0,-0.5,-2.0
2021,1,P6013424,1.0,5.25,0.19047619047619047
2021,1,P6013452,1.0,-0.5,-2.0
2021,1,P6013456,0.0,3.5,0.0
2021,1,P6013462,1.0,3.0,0.3333333333333333
2021,1,P6013466,2.0,-1.0,-2.0
2021,1,P6013469,0.0,3.75,0.0
2021,1,P6013507,0.0,5.0,0.0
2021,1,P6014717,90.0,70.33333333333333,1.2796208530805688
2021,1,P6014851,4.0,-2.0,-2.0
2021,1,P6014857,0.0,1.75,0.0
2021,1,P6014863,0.0,2.5,0.0
2021,1,P6014899,12.0,-4.5,-2.6666666666666665
2021,1,P6014902,8.0,-4.0,-2.0
2021,1,P6014905,0.0,15.0,0.0
2021,1,P6014923,0.0,2.0,0.0
2021,1,P6014929,0.0,6.0,0.0
2021,1,P6014973,0.0,6.0,0.0
2021,1,P6015007,0.0,1.0,0.0
2021,1,P6015043,0.0,0.5,0.0
2021,1,P6015047,1.0,-0.5,-2.0
2021,1,P6015055,1.0,1.0,1.0
2021,1,P6015057,2.0,1.0,2.0
2021,1,P6015059,0.0,2.75,0.0
2021,1,P6015067,4.0,0.5,8.0
2021,1,P6015079,1.0,0.0,inf
2021,1,P6015081,2.0,0.0,inf
2021,1,P6015135,2.0,1.25,1.6
2021,1,P6015181,4.0,2.0,2.0
2021,1,P6015245,2.0,0.25,8.0
2021,1,P6015257,1.0,-0.5,-2.0
2021,1,P6015258,0.0,12.0,0.0
2021,1,P6015259,1.0,37.75,0.026490066225165563
2021,1,P6015260,0.0,6.0,0.0
2021,1,P6015261,0.0,12.0,0.0
2021,1,P6015262,0.0,21.0,0.0
2021,1,P6015263,8.0,20.0,0.4
2021,1,P6015264,8.0,28.5,0.2807017543859649
2021,1,P6015265,8.0,28.5,0.2807017543859649
2021,1,P6015266,8.0,16.5,0.48484848484848486
2021,1,P6015267,16.0,26.0,0.6153846153846154
2021,1,P6015268,8.0,21.0,0.38095238095238093
2021,1,P6015269,0.0,12.0,0.0
2021,1,P6015271,0.0,12.0,0.0
2021,1,P6015273,0.0,12.0,0.0
2021,1,P6015274,0.0,12.0,0.0
2021,1,P6015300,10.0,0.0,inf
2021,1,P6015306,0.0,2.0,0.0
2021,1,P6015312,9.0,-4.5,-2.0
2021,1,P6015345,6.0,-3.0,-2.0
2021,1,P6015347,8.0,-4.0,-2.0
2021,1,P6015349,0.0,19.5,0.0
2021,1,P6015351,16.0,-8.0,-2.0
2021,1,P6015394,2.0,-1.0,-2.0
2021,1,P6015415,2.0,-1.0,-2.0
2021,1,P6015418,16.0,-8.0,-2.0
2021,1,P6015420,2.0,0.0,inf
2021,1,P6015548,16.0,-8.0,-2.0
2021,1,P6015549,5.0,-2.25,-2.2222222222222223
2021,1,P6015550,5.0,-2.25,-2.2222222222222223
2021,1,P6015551,12.0,-4.0,-3.0
2021,1,P6015552,5.0,-2.25,-2.2222222222222223
2021,1,P6015553,4.0,-2.0,-2.0
2021,1,P6015554,5.0,-2.25,-2.2222222222222223
2021,1,P6015749,14.0,-5.5,-2.5454545454545454
2021,1,P6015883,5.0,-2.25,-2.2222222222222223
2021,1,P6015907,0.0,0.5,0.0
2021,1,P6015949,4.0,-2.0,-2.0
2021,1,P6015955,0.0,6.0,0.0
2021,1,P6016210,0.0,12.0,0.0
2021,1,P61449,144.0,-72.0,-2.0
2021,1,P64990FAB,14.0,-7.0,-2.0
2021,1,P70905,23.0,-11.5,-2.0
2021,1,P75087,2.0,-0.5,-4.0
2021,1,P75148,200.0,100.0,2.0
2021,1,P75149,200.0,400.0,0.5
2021,1,P75383,1.0,3.5,0.2857142857142857
2021,1,P76995,104.0,-52.0,-2.0
2021,1,P77101,5.0,-2.5,-2.0
2021,1,P77106,0.0,180.0,0.0
2021,1,P77109,1400.0,1050.0,1.3333333333333333
2021,1,P77115,0.0,1748.0,0.0
2021,1,P77119,1156.0,2735.0,0.4226691042047532
2021,1,P77139,0.0,372.0,0.0
2021,1,P77177,0.0,864.0,0.0
2021,1,P77179,516.0,912.0,0.5657894736842105
2021,1,P77214,728.0,140.0,5.2
2021,1,P78724,0.0,1650.0,0.0
2021,1,P78725,240.0,0.0,inf
2021,1,P78738,0.0,30.0,0.0
2021,1,P78922,0.0,300.0,0.0
2021,1,P78985,0.0,15.0,0.0
2021,1,P79011,12.0,9.0,1.3333333333333333
2021,1,P79018,0.0,62.5,0.0
2021,1,P79025,268.0,-134.0,-2.0
2021,1,P79026,0.0,27.5,0.0
2021,1,P81485,400.0,250.0,1.6
2021,1,P81486,900.0,483.3333333333333,1.8620689655172415
2021,1,P81487,380.0,-23.333333333333332,-16.28571428571429
2021,1,P81488,700.0,250.0,2.8
2021,1,P81496,107.0,53.5,2.0
2021,1,P81498,0.0,12.5,0.0
2021,1,P81950,128.0,288.0,0.4444444444444444
2021,1,P81952,128.0,-64.0,-2.0
2021,1,P82329,30.0,55.0,0.5454545454545454
2021,1,P82331,32.0,24.0,1.3333333333333333
2021,1,P82333,0.0,6.0,0.0
2021,1,P82364,6.0,4.5,1.3333333333333333
2021,1,P82437,4.0,-2.5,-1.6
2021,1,P82860,3.0,-1.75,-1.7142857142857142
2021,1,P85018,3.0,8.5,0.35294117647058826
2021,1,P85166,96.0,36.0,2.6666666666666665
2021,1,P85180,50.0,25.0,2.0
2021,1,P85237,240.0,16.0,15.0
2021,1,P85238,192.0,-16.0,-12.0
2021,1,P85239,360.0,120.0,3.0
2021,1,P85240,10.0,-5.0,-2.0
2021,1,P85242,0.0,45.0,0.0
2021,1,P85243,540.0,220.0,2.4545454545454546
2021,1,P85245,184.0,36.0,5.111111111111111
2021,1,P85246,108.0,78.0,1.3846153846153846
2021,1,P85248,432.0,72.0,6.0
2021,1,P85249,16.0,12.0,1.3333333333333333
2021,1,P85250,72.0,36.0,2.0
2021,1,P85251,10.0,-5.0,-2.0
2021,1,P85252,0.0,5.0,0.0
2021,1,P85254,120.0,36.0,3.3333333333333335
2021,1,P85255,108.0,12.0,9.0
2021,1,P85258,48.0,-8.0,-6.0
2021,1,P85265,20.0,10.0,2.0
2021,1,P85266,70.0,52.5,1.3333333333333333
2021,1,P85267,35.0,42.666666666666664,0.8203125
2021,1,P85268,0.0,7.5,0.0
2021,1,P85285,60.0,130.0,0.46153846153846156
2021,1,P85286,229.0,206.33333333333334,1.109854604200323
2021,1,P85287,342.0,149.0,2.295302013422819
2021,1,P85288,78.0,120.0,0.65
2021,1,P85289,308.0,-10.0,-30.8
2021,1,P85290,231.0,156.5,1.476038338658147
2021,1,P85291,108.0,121.0,0.8925619834710744
2021,1,P85298,54.0,80.0,0.675
2021,1,P85299,12.0,5.333333333333333,2.25
2021,1,P86236,1.0,5.5,0.18181818181818182
2021,1,P90351,2.0,10.0,0.2
2021,1,P90524,0.0,100.0,0.0
2021,1,P90528,128.0,160.0,0.8
2021,1,P90532,29.0,-3.75,-7.733333333333333
2021,1,R02940,0.0,40.0,0.0
2021,1,SM0368,1.0,-0.5,-2.0
2021,1,SM1629,1.0,-0.5,-2.0
2021,1,SM2267,2.0,-1.0,-2.0
2021,1,SM2269,1.0,-0.5,-2.0
2021,1,SM2717,4.0,5.0,0.8
2021,1,V1000290,60.0,0.0,inf
2021,1,V1000292,540.0,240.0,2.25
2021,1,V1000294,140.0,-70.0,-2.0
2021,1,V1000296,255.0,277.5,0.918918918918919
2021,1,V1000298,101.0,124.75,0.8096192384769539
2021,1,V1000302,2.0,-1.0,-2.0
2021,1,V1000914,30.0,0.0,inf
2021,1,V1000917,4.0,-2.0,-2.0
2021,1,V1000921,38.0,14.25,2.6666666666666665
2021,1,V1000929,7.0,7.0,1.0
2021,1,V1000932,6.0,2.0,3.0
2021,1,V1000936,15.0,3.75,4.0
2021,1,V1000938,14.0,14.0,1.0
2021,1,V1000945,28.0,11.666666666666666,2.4
2021,1,V1000947,12.0,-6.0,-2.0
2021,1,V1000956,0.0,5.25,0.0
2021,1,V1000965,12.0,-5.333333333333333,-2.25
2021,1,V1000974,4.0,11.0,0.36363636363636365
2021,1,V1000977,7.0,39.833333333333336,0.17573221757322174
2021,1,V1000981,15.0,37.5,0.4
2021,1,V1000983,6.0,-3.0,-2.0
2021,1,V1000986,12.0,-6.0,-2.0
2021,1,V1000990,33.0,31.166666666666668,1.0588235294117647
2021,1,V1000992,10.0,-5.0,-2.0
2021,1,V1000995,3.0,3.75,0.8
2021,1,V1001001,10.0,16.666666666666668,0.6
2021,1,V1001010,5.0,-2.5,-2.0
2021,1,V1001019,12.0,0.0,inf
2021,1,V1001028,3.0,-1.5,-2.0
2021,1,V1001046,18.0,0.0,inf
2021,1,V1001064,15.0,4.5,3.3333333333333335
2021,1,V1001071,7.0,0.0,inf
2021,1,V1001082,3.0,-1.5,-2.0
2021,1,V1001089,3.0,-1.5,-2.0
2021,1,V1001091,33.0,-2.75,-12.0
2021,1,V1001098,56.0,-6.333333333333333,-8.842105263157896
2021,1,V1001108,1.0,-0.5,-2.0
2021,1,V1001188,7.0,3.8333333333333335,1.826086956521739
2021,1,V1001198,3.0,1.6666666666666667,1.7999999999999998
2021,1,V1001203,3.0,3.3333333333333335,0.8999999999999999
2021,1,V50810,22.0,-10.5,-2.0952380952380953
2021,1,V50817,2.0,-1.0,-2.0
2021,1,V50837,0.0,0.5,0.0
2021,1,V50839,0.0,5.0,0.0
2021,1,V50922,790.0,200.0,3.95
2021,1,V50924,0.0,375.0,0.0
2021,1,V50925,384.0,504.0,0.7619047619047619
2021,1,V50926,128.0,392.25,0.3263224984066284
2021,1,V50927,75.0,37.5,2.0
2021,1,V50928,80.0,138.5,0.5776173285198556
2021,1,V51673,0.0,875.0,0.0
2021,1,V51757,0.0,81.0,0.0
2021,1,V51759,0.0,135.0,0.0
2021,1,V51766,0.0,84.0,0.0
2021,1,V51802,0.0,5.5,0.0
2021,1,V51964,24.0,-14.0,-1.7142857142857142
2021,1,V51967,192.0,58.25,3.296137339055794
2021,1,V51976,12.0,-7.0,-1.7142857142857142
2021,1,V59171,0.0,150.0,0.0
2021,1,V59173,0.0,50.0,0.0
2021,2,08-104-599-504,4.0,14.5,0.27586206896551724
2021,2,08-105-085-057,10.0,1.25,8.0
2021,2,08-105-173-065,6.0,0.5,12.0
2021,2,08-105-687-059,0.0,14.0,0.0
2021,2,08-111-626-501,1.0,7.5,0.13333333333333333
2021,2,08-111-627-501,1.0,-3.5,-0.2857142857142857
2021,2,08-111-671-001,0.0,8.0,0.0
2021,2,08-112-783-501,7.0,1.25,5.6
2021,2,103251,288.0,7416.0,0.038834951456310676
2021,2,103252LF,3646.0,4764.25,0.7652830980741985
2021,2,103255LF,0.0,540.0,0.0
2021,2,103257LF,0.0,1044.0,0.0
2021,2,103258LF,576.0,720.0,0.8
2021,2,103259LF,288.0,72.0,4.0
2021,2,103260LF,864.0,1296.0,0.6666666666666666
2021,2,103261LF,173.0,-57.75,-2.9956709956709955
2021,2,103267,288.0,-72.0,-4.0
2021,2,103350,0.0,828.0,0.0
2021,2,103351LF,576.0,144.0,4.0
2021,2,103400,3600.0,3175.0,1.1338582677165354
2021,2,103401LF,0.0,1700.0,0.0
2021,2,103402,40.0,227.5,0.17582417582417584
2021,2,103404,40.0,116.66666666666667,0.34285714285714286
2021,2,103405LF,120.0,165.0,0.7272727272727273
2021,2,103417,1296.0,6228.0,0.20809248554913296
2021,2,103418LF,181.0,1217.1666666666667,0.14870601122826235
2021,2,104300,108.0,10.333333333333334,10.451612903225806
2021,2,104301,234.0,-34.833333333333336,-6.717703349282297
2021,2,104302,0.0,15.5,0.0
2021,2,104303,3.0,23.0,0.13043478260869565
2021,2,104304,2.0,-4.0,-0.5
2021,2,104306,18.0,-48.5,-0.3711340206185567
2021,2,104308,114.0,-31.0,-3.6774193548387095
2021,2,104309,330.0,-146.33333333333334,-2.2551252847380407
2021,2,104310,0.0,29.0,0.0
2021,2,104312,16.0,-9.0,-1.7777777777777777
2021,2,104313,0.0,14.5,0.0
2021,2,104315,128.0,-19.5,-6.564102564102564
2021,2,104318,80.0,-30.0,-2.6666666666666665
2021,2,104321,49.0,4.75,10.31578947368421
2021,2,104326,16.0,-2.0,-8.0
2021,2,104328,25.0,-5.5,-4.545454545454546
2021,2,104450LF,160.0,-24.25,-6.597938144329897
2021,2,104451LF,359.0,63.166666666666664,5.683377308707124
2021,2,104452LF,12.0,12.0,1.0
2021,2,104453LF,12.0,6.5,1.8461538461538463
2021,2,104456LF,81.0,23.75,3.4105263157894736
2021,2,104458LF,0.0,2.0,0.0
2021,2,104459LF,24.0,-2.0,-12.0
2021,2,104460LF,9.0,2.75,3.272727272727273
2021,2,104462LF,4.0,-3.0,-1.3333333333333333
2021,2,104465LF,18.0,11.0,1.6363636363636365
2021,2,104468LF,3.0,-0.25,-12.0
2021,2,104471LF,0.0,2.0,0.0
2021,2,104476LF,5.0,2.5,2.0
2021,2,104478LF,0.0,4.0,0.0
2021,2,104500,3002.0,-1501.0,-2.0
2021,2,104501,60.0,-11.25,-5.333333333333333
2021,2,104600,0.0,6.0,0.0
2021,2,104602,2.0,1.5,1.3333333333333333
2021,2,104603,2.0,-15.0,-0.13333333333333333
2021,2,104606,4.0,-10.0,-0.4
2021,2,104608,3.0,-11.5,-0.2608695652173913
2021,2,104609,10.0,0.5,20.0
2021,2,104618,0.0,-1.5,-0.0
2021,2,104621,0.0,2.0,0.0
2021,2,104645,0.0,2.0,0.0
2021,2,104675,2.0,0.0,inf
2021,2,104683,2.0,-0.5,-4.0
2021,2,106507,576.0,504.0,1.1428571428571428
2021,2,106514LF,1076.0,1188.6666666666667,0.9052159282108805
2021,2,107018,0.0,264.0,0.0
2021,2,110190LF,936.0,-234.0,-4.0
2021,2,110191LF,144.0,-78.0,-1.8461538461538463
2021,2,110193LF,0.0,702.0,0.0
2021,2,110194LF,10.0,7.0,1.4285714285714286
2021,2,110195LF,156.0,156.0,1.0
2021,2,110196LF,2808.0,702.0,4.0
2021,2,110197LF,360.0,90.0,4.0
2021,2,110198LF,0.0,480.0,0.0
2021,2,112097,0.0,21.0,0.0
2021,2,112098,0.0,12.0,0.0
2021,2,112099,0.0,6.0,0.0
2021,2,112100,22.0,-51.0,-0.43137254901960786
2021,2,115104,518.0,280.3333333333333,1.8478002378121285
2021,2,115111,200.0,23.333333333333332,8.571428571428571
2021,2,115112,224.0,94.0,2.382978723404255
2021,2,115113,0.0,-13.0,-0.0
2021,2,115114,108.0,-9.0,-12.0
2021,2,115115,36.0,-18.0,-2.0
2021,2,115116,252.0,-12.0,-21.0
2021,2,115117,90.0,8.0,11.25
2021,2,115118,317.0,110.83333333333333,2.86015037593985
2021,2,115119,266.0,-35.666666666666664,-7.4579439252336455
2021,2,115120,144.0,9.0,16.0
2021,2,115121,202.0,235.33333333333334,0.858356940509915
2021,2,115122,180.0,3.3333333333333335,54.0
2021,2,115123,450.0,-105.0,-4.285714285714286
2021,2,115124,70.0,1.6666666666666667,42.0
2021,2,115125,114.0,40.666666666666664,2.8032786885245904
2021,2,115126,206.0,-14.333333333333334,-14.372093023255813
2021,2,115127,82.0,7.0,11.714285714285714
2021,2,115128,70.0,55.0,1.2727272727272727
2021,2,115129,14.0,11.0,1.2727272727272727
2021,2,115170,0.0,-28.0,-0.0
2021,2,115174,72.0,18.0,4.0
2021,2,115176,27.0,-15.0,-1.8
2021,2,115177,63.0,22.5,2.8
2021,2,115178,9.0,-18.0,-0.5
2021,2,115179,162.0,33.0,4.909090909090909
2021,2,115180,24.0,11.5,2.0869565217391304
2021,2,115181,15.0,-4.166666666666667,-3.5999999999999996
2021,2,115182,140.0,8.333333333333334,16.799999999999997
2021,2,115183,10.0,-5.0,-2.0
2021,2,115184,100.0,21.666666666666668,4.615384615384615
2021,2,115185,36.0,-26.0,-1.3846153846153846
2021,2,115186,56.0,0.0,inf
2021,2,115187,34.0,-15.0,-2.2666666666666666
2021,2,115188,52.0,26.0,2.0
2021,2,115189,12.0,14.0,0.8571428571428571
2021,2,175001,0.0,2.0,0.0
2021,2,175011,0.0,3.0,0.0
2021,2,175012,0.0,1.0,0.0
2021,2,175014,2.0,6.0,0.3333333333333333
2021,2,175015,6.0,-0.5,-12.0
2021,2,175025,0.0,1.0,0.0
2021,2,175029,0.0,1.0,0.0
2021,2,175036,0.0,0.5,0.0
2021,2,175049,0.0,1.5,0.0
2021,2,175066,0.0,0.5,0.0
2021,2,175079,0.0,11.0,0.0
2021,2,175819,0.0,1.0,0.0
2021,2,175825,8.0,0.0,inf
2021,2,175827,0.0,3.0,0.0
2021,2,175828,0.0,4.0,0.0
2021,2,175836,0.0,0.5,0.0
2021,2,175848,0.0,1.5,0.0
2021,2,175849,0.0,2.0,0.0
2021,2,175855,4.0,1.5,2.6666666666666665
2021,2,175859,4.0,-0.5,-8.0
2021,2,175863,0.0,3.0,0.0
2021,2,175909,1.0,0.0,inf
2021,2,175910,0.0,0.5,0.0
2021,2,178443,0.0,0.5,0.0
2021,2,178446,2.0,-1.25,-1.6
2021,2,178473,4.0,5.0,0.8
2021,2,178487,0.0,2.0,0.0
2021,2,178490,0.0,2.5,0.0
2021,2,178508,0.0,4.5,0.0
2021,2,178518,0.0,3.0,0.0
2021,2,178580,0.0,1.5,0.0
2021,2,178641,12.0,-1.0,-12.0
2021,2,178656,0.0,3.0,0.0
2021,2,178671,0.0,6.5,0.0
2021,2,178707,8.0,-2.0,-4.0
2021,2,178733,4.0,2.0,2.0
2021,2,178773,1.0,-0.25,-4.0
2021,2,178810,2.0,-1.0,-2.0
2021,2,178817,0.0,1.5,0.0
2021,2,179182,2.0,1.0,2.0
2021,2,179356,0.0,0.5,0.0
2021,2,179359,0.0,3.0,0.0
2021,2,179361,0.0,1.5,0.0
2021,2,179363,0.0,1.0,0.0
2021,2,180710,2.0,1.0,2.0
2021,2,181876,0.0,0.5,0.0
2021,2,181891,0.0,0.5,0.0
2021,2,181897,0.0,0.5,0.0
2021,2,182196,0.0,2.0,0.0
2021,2,182198,0.0,7.0,0.0
2021,2,182205,0.0,2.5,0.0
2021,2,182211,0.0,1.5,0.0
