year_month,item_number,cumulative_lpns
2023-02,P5003617,-9.0
2023-02,P5003619,-14.0
2023-02,P5003625,13.0
2023-02,P5004256,1.0
2023-02,P5004257,-21.0
2023-02,P5004258,-6.0
2023-02,P5004259,-45.0
2023-02,P5004260,-21.0
2023-02,P5004303,-2.0
2023-02,P5004621,15.0
2023-02,P5004637,-12.0
2023-02,P5004638,-5.0
2023-02,P5004641,-1.0
2023-02,P50745,0.0
2023-02,P51540,-2.0
2023-02,P53046,4.0
2023-02,P58506,-4.0
2023-02,P58576,-49.0
2023-02,P6010098,-11.0
2023-02,P6010099,-15.0
2023-02,P6010101,-7.0
2023-02,P6010105,-7.0
2023-02,P6010126,-1.0
2023-02,P6010131,-3.0
2023-02,P6010204,-9.0
2023-02,P6010262,0.0
2023-02,P6010268,-23.0
2023-02,P6010269,-14.0
2023-02,P6010319,-4.0
2023-02,P6010322,2.0
2023-02,P6010340,-2.0
2023-02,P6010350,1.0
2023-02,P6010363,-18.0
2023-02,P6010365,-55.0
2023-02,P6010369,-37.0
2023-02,P6010467,6.0
2023-02,P6010499,-8.0
2023-02,P6010501,-3.0
2023-02,P6010512,-9.0
2023-02,P6010617,-1.0
2023-02,P6010671,-4.0
2023-02,P6010721,0.0
2023-02,P6010792,-1.0
2023-02,P6010880,-5.0
2023-02,P6010884,2.0
2023-02,P6010897,-7.0
2023-02,P6010904,-7.0
2023-02,P6010912,-35.0
2023-02,P6010969,-26.0
2023-02,P6010971,-25.0
2023-02,P6011015,30.0
2023-02,P6011023,13.0
2023-02,P6011033,18.0
2023-02,P6011041,6.0
2023-02,P6011045,5.0
2023-02,P6011049,15.0
2023-02,P6011062,2.0
2023-02,P6011200,-1.0
2023-02,P6011201,-2.0
2023-02,P6011204,1.0
2023-02,P6011205,1.0
2023-02,P6011346,-1.0
2023-02,P6011348,-4.0
2023-02,P6011452,4.0
2023-02,P6011474,1.0
2023-02,P6011478,0.0
2023-02,P6011484,-1.0
2023-02,P6011548,32.0
2023-02,P6011552,15.0
2023-02,P6011630,-1.0
2023-02,P6012510,0.0
2023-02,P6012511,0.0
2023-02,P6012736,1.0
2023-02,P6012740,15.0
2023-02,P6012744,21.0
2023-02,P6013051,-5.0
2023-02,P6013087,-4.0
2023-02,P6013351,0.0
2023-02,P6013424,7.0
2023-02,P6013433,1.0
2023-02,P6013456,23.0
2023-02,P6013457,5.0
2023-02,P6013462,30.0
2023-02,P6013488,-2.0
2023-02,P6013507,-1.0
2023-02,P6014899,-8.0
2023-02,P6014903,-3.0
2023-02,P6014946,-1.0
2023-02,P6014949,-3.0
2023-02,P6014950,3.0
2023-02,P6014961,-1.0
2023-02,P6014971,-8.0
2023-02,P6015045,-6.0
2023-02,P6015254,-2.0
2023-02,P6015271,5.0
2023-02,P6015275,0.0
2023-02,P6015276,-3.0
2023-02,P6015278,2.0
2023-02,P6015404,-1.0
2023-02,P6015418,-39.0
2023-02,P6015551,-7.0
2023-02,P6015552,-6.0
2023-02,P6015833,-4.0
2023-02,P6015950,1.0
2023-02,P6016213,-1.0
2023-02,P6016234,4.0
2023-02,P61449,60.0
2023-02,P61570FAB,1.0
2023-02,P63231,-1.0
2023-02,P63233,-12.0
2023-02,P63239,-1.0
2023-02,P63244,-4.0
2023-02,P63245,-13.0
2023-02,P64150,172.0
2023-02,P75149,1.0
2023-02,P75383,-5.0
2023-02,P77177,0.0
2023-02,P77179,-3.0
2023-02,P77278,2.0
2023-02,P77501,-1.0
2023-02,P78724,-130.0
2023-02,P78802,9.0
2023-02,P78922,-29.0
2023-02,P81312,-2.0
2023-02,P81354,13.0
2023-02,P81487,-16.0
2023-02,P81488,-21.0
2023-02,P85240,-5.0
2023-02,P85258,-4.0
2023-02,P85343,0.0
2023-02,P86236,-2.0
2023-02,P90523,40.0
2023-02,P90527,-90.0
2023-02,SM0007,1.0
2023-02,SM0014,0.0
2023-02,SM0030,1.0
2023-02,SM0160,0.0
2023-02,SM0180,-1.0
2023-02,SM0261,0.0
2023-02,SM0268,1.0
2023-02,SM0528,0.0
2023-02,SM0607,-1.0
2023-02,SM0703,0.0
2023-02,SM0718,-15.0
2023-02,SM0720,-4.0
2023-02,SM0721,0.0
2023-02,SM0729,-5.0
2023-02,SM0733,0.0
2023-02,SM0744,-13.0
2023-02,SM0805,0.0
2023-02,SM1243,0.0
2023-02,SM1249,0.0
2023-02,SM1263,0.0
2023-02,SM1861,0.0
2023-02,SM2126,0.0
2023-02,SM2198,0.0
2023-02,SM2207,1.0
2023-02,SM2227,9.0
2023-02,SM2232,1.0
2023-02,SM2257,-2.0
2023-02,SM2263,2.0
2023-02,SM2271,3.0
2023-02,SM2272,7.0
2023-02,V1000084,1.0
2023-02,V1000288,-25.0
2023-02,V1000290,-9.0
2023-02,V1000292,27.0
2023-02,V1000929,-5.0
2023-02,V1000947,-5.0
2023-02,V1000990,-24.0
2023-02,V1001091,1.0
2023-02,V1001098,-21.0
2023-02,V1001198,-10.0
2023-02,V14609,0.0
2023-02,V50812,4.0
2023-02,V50813,0.0
2023-02,V50816,11.0
2023-02,V50833,53.0
2023-02,V50836,86.0
2023-02,V50927,-26.0
2023-02,V51757,-27.0
2023-02,V51964,11.0
2023-02,V51982,8.0
2023-02,Y043846,-1.0
2023-02,Y043907,0.0
2023-02,Y043921,0.0
2023-02,Y043923,0.0
2023-02,Y043926,0.0
2023-02,Y043927,0.0
2023-02,Y043947,0.0
2023-02,Y044021,0.0
2023-02,Y044027,-1.0
2023-02,Y044041,0.0
2023-02,Y14698,0.0
2023-02,Y93378,0.0
2023-02,YA0201,0.0
2023-02,YA3477,0.0
2023-02,YA4603,0.0
2023-02,YA5980,1.0
2023-02,YA6288,0.0
2023-02,YA6291,0.0
2023-02,YA6406,0.0
2023-03,08-105-173-065,-7.0
2023-03,104308,-40.0
2023-03,104318,-36.0
2023-03,104321,-82.0
2023-03,104326,-78.0
2023-03,104462LF,-3.0
2023-03,104609,-7.0
2023-03,104615,-4.0
2023-03,104681,-1.0
2023-03,110197LF,-16.0
2023-03,111034,-56.0
2023-03,111040,-33.0
2023-03,111044,-24.0
2023-03,111049,-36.0
2023-03,111061,-30.0
2023-03,112098,-32.0
2023-03,115111,24.0
2023-03,115124,-2.0
2023-03,115125,-17.0
2023-03,115126,16.0
2023-03,115128,24.0
2023-03,115178,-3.0
2023-03,115179,-45.0
2023-03,115182,-39.0
2023-03,115184,-31.0
2023-03,115187,16.0
2023-03,115189,12.0
2023-03,117104LF,-54.0
2023-03,117403LF,-20.0
2023-03,117410LF,-1.0
2023-03,117413LF,-26.0
2023-03,117414LF,-54.0
2023-03,117416LF,-34.0
2023-03,117678LF,-2.0
2023-03,132204,-29.0
2023-03,175004,-25.0
2023-03,175017,-23.0
2023-03,175019,-10.0
2023-03,175022,-12.0
2023-03,175053,-4.0
2023-03,175054,2.0
2023-03,175071,0.0
2023-03,175074,5.0
2023-03,175080,-57.0
2023-03,175825,-8.0
2023-03,175826,-12.0
2023-03,175830,-9.0
2023-03,175838,2.0
2023-03,175841,0.0
2023-03,175849,-9.0
2023-03,178138,0.0
2023-03,178171,0.0
2023-03,178463,-3.0
2023-03,178467,3.0
2023-03,178473,-14.0
2023-03,178475,0.0
2023-03,178487,-8.0
2023-03,178580,-7.0
2023-03,178651,-12.0
2023-03,178690,-40.0
2023-03,178739,0.0
2023-03,179214,-1.0
2023-03,179251,0.0
2023-03,179252,0.0
2023-03,179253,-2.0
2023-03,179278,-3.0
2023-03,179300,0.0
2023-03,180224,0.0
2023-03,180226,3.0
2023-03,180617,0.0
2023-03,180729,-1.0
2023-03,180841,1.0
2023-03,181876,3.0
2023-03,181891,-8.0
2023-03,181909,1.0
2023-03,182209,3.0
2023-03,182218,2.0
2023-03,182230,2.0
2023-03,182594,2.0
2023-03,182717,2.0
2023-03,182718,1.0
2023-03,183085,-1.0
2023-03,183561,0.0
2023-03,183579,1.0
2023-03,183746,-1.0
2023-03,183747,-2.0
2023-03,183750,0.0
2023-03,183774,2.0
2023-03,183789,0.0
2023-03,183889,0.0
2023-03,183898,-1.0
2023-03,184000,0.0
2023-03,184040,0.0
2023-03,184048,0.0
2023-03,184053,1.0
2023-03,184064,0.0
2023-03,184072,0.0
2023-03,184089,1.0
2023-03,184097,0.0
2023-03,184363,0.0
2023-03,184369,0.0
2023-03,184414,0.0
2023-03,184416,1.0
2023-03,184447,0.0
2023-03,184535,0.0
2023-03,185114,-8.0
2023-03,185118,-8.0
2023-03,188418,-27.0
2023-03,188429,0.0
2023-03,188431,1.0
2023-03,188432,5.0
2023-03,188554,-2.0
2023-03,188567,0.0
2023-03,188763,-2.0
2023-03,210195,-7.0
2023-03,210619,-9.0
2023-03,216790,6.0
2023-03,223240,0.0
2023-03,228680,-5.0
2023-03,228700,-13.0
2023-03,231900,-34.0
2023-03,231940,-19.0
2023-03,235400,-15.0
2023-03,238030,0.0
2023-03,238040,6.0
2023-03,238480,10.0
2023-03,245005,0.0
2023-03,245403,-3.0
2023-03,245404,-3.0
2023-03,246271,-7.0
2023-03,510762,-23.0
2023-03,52-116-917-501,-2.0
2023-03,52-116-917-523,1.0
2023-03,52-116-920-501,6.0
2023-03,52-116-924-501,34.0
2023-03,52-123-957-501,22.0
2023-03,52-123-957-522,-10.0
2023-03,52-128-321-501,39.0
2023-03,52-239-343-003,0.0
2023-03,52-239-344-001,-7.0
2023-03,52-239-563-001,-50.0
2023-03,52-239-566-001,-61.0
2023-03,52-260-537-002,-3.0
2023-03,52-261-022-001,2.0
2023-03,52-324-006-041,-1.0
2023-03,52-362-268-001,-28.0
2023-03,52-362-269-001,-37.0
2023-03,52-460-769-013,3.0
2023-03,52-460-769-021,4.0
2023-03,52-460-769-214,2.0
2023-03,52-460-769-218,1.0
2023-03,52-460-769-232,0.0
2023-03,52-461-827-501,0.0
2023-03,60A0B1005,7.0
2023-03,60A0B6001,10.0
2023-03,707940250,-4.0
2023-03,760282020,1.0
2023-03,7624B1450,0.0
2023-03,762503930,0.0
2023-03,762811010,-9.0
2023-03,763380100,-10.0
2023-03,763478060,3.0
2023-03,763871010,-21.0
2023-03,763871020,-4.0
2023-03,763871080,0.0
2023-03,763970700,-5.0
2023-03,765310160,0.0
2023-03,765560230,-1.0
2023-03,767780020,-4.0
2023-03,768560850,-27.0
2023-03,768567470,-8.0
2023-03,769580090,1.0
2023-03,771750142,0.0
2023-03,772210001,-4.0
2023-03,772221421,-7.0
2023-03,772240530,-18.0
2023-03,772610723,-18.0
2023-03,772613407,-8.0
2023-03,772614325,-1.0
2023-03,772618921,-2.0
2023-03,772634070,0.0
2023-03,772634152,-21.0
2023-03,772640853,-3.0
2023-03,772720339,1.0
2023-03,772762007,-9.0
2023-03,772762044,0.0
2023-03,7C0851400,-9.0
2023-03,7C1052530,-1.0
2023-03,7C1252110,-1.0
2023-03,7C1252220,-1.0
2023-03,7C5350180,8.0
2023-03,7C5350210,0.0
2023-03,7C9550120,-1.0
2023-03,903576,5.0
2023-03,903586,-7.0
2023-03,903587,1.0
2023-03,903588,0.0
2023-03,903590,-7.0
2023-03,A07001,-7.0
2023-03,A91555,-1.0
2023-03,AC0720,-42.0
2023-03,AC0730,-11.0
2023-03,AC1412,-2.0
2023-03,AC1584,-2.0
2023-03,AC1586,-2.0
2023-03,AC1860,-33.0
2023-03,AC1868,-4.0
2023-03,AC1871,-26.0
2023-03,AC2465,-5.0
2023-03,AC2531,0.0
2023-03,AC2585,-3.0
2023-03,AC2602,-15.0
2023-03,AC2608,-7.0
2023-03,AC5721,-2.0
2023-03,AC5729,-6.0
2023-03,AC8479,0.0
2023-03,AC8480,-14.0
2023-03,AP3985,-2.0
2023-03,CM1039,0.0
2023-03,CM1096,0.0
2023-03,DM0005,-39.0
2023-03,DM0041,-1.0
2023-03,DM0401,-18.0
2023-03,DM0440,-1.0
2023-03,DM0468,0.0
2023-03,DM2029,-34.0
2023-03,DP1603,-67.0
2023-03,DP3598,110.0
2023-03,DR0234,25.0
2023-03,DT0787,0.0
2023-03,DT0798,0.0
2023-03,EE0219,0.0
2023-03,FJ311C,0.0
2023-03,FM0025,1.0
2023-03,G95805,0.0
2023-03,G95806,-11.0
2023-03,G95951,2.0
2023-03,G96838,-8.0
2023-03,J92353,0.0
2023-03,M1000227,-4.0
2023-03,M28099,-12.0
2023-03,M28101,-7.0
2023-03,M28177,7.0
2023-03,M28206,3.0
2023-03,M38460,0.0
2023-03,M72555,-5.0
2023-03,P00352,58.0
2023-03,P00432,19.0
2023-03,P03560,-5.0
2023-03,P2000822,-67.0
2023-03,P2000828,-50.0
2023-03,P2000832,-56.0
2023-03,P2000838,-94.0
2023-03,P2000844,-10.0
2023-03,P2000848,-38.0
2023-03,P2000850,-53.0
2023-03,P2000852,-58.0
2023-03,P2000858,-1.0
2023-03,P2000874,-9.0
2023-03,P2000896,1.0
2023-03,P2000911,-4.0
2023-03,P2001007,-32.0
2023-03,P2001125,96.0
2023-03,P2001149,-6.0
2023-03,P2001155,65.0
2023-03,P2001337,-22.0
2023-03,P2001575,-27.0
2023-03,P2001601,-6.0
2023-03,P2001619,-59.0
2023-03,P2001630,-12.0
2023-03,P2001638,-8.0
2023-03,P2002356,0.0
2023-03,P2002376,-9.0
2023-03,P2002402,-18.0
2023-03,P2002414,-21.0
2023-03,P2002444,-10.0
2023-03,P2002459,-1.0
2023-03,P2002463,-12.0
2023-03,P2002465,-20.0
2023-03,P2002467,-2.0
2023-03,P2002469,-6.0
2023-03,P2002471,-12.0
2023-03,P2002480,1.0
2023-03,P2002487,-34.0
2023-03,P2002504,-36.0
2023-03,P2002506,-22.0
2023-03,P2002591,-100.0
2023-03,P2002669,0.0
2023-03,P2002864,-68.0
2023-03,P2002866,-50.0
2023-03,P2003472,-5.0
2023-03,P2003516,-3.0
2023-03,P2004419,-57.0
2023-03,P2004421,-89.0
2023-03,P2004425,-39.0
2023-03,P2004442,-1.0
2023-03,P2004622,-24.0
2023-03,P2004624,0.0
2023-03,P2004738,-1.0
2023-03,P2005125,-1.0
2023-03,P2005126,-1.0
2023-03,P2005127,-3.0
2023-03,P41620,-33.0
2023-03,P41624,-42.0
2023-03,P41780,-41.0
2023-03,P41820,-38.0
2023-03,P42546,-52.0
2023-03,P43672,-32.0
2023-03,P44081,-65.0
2023-03,P5001019,-84.0
2023-03,P5001023,-43.0
2023-03,P5001131,-2.0
2023-03,P5001140,-29.0
2023-03,P5001144,2.0
2023-03,P5001178,-40.0
2023-03,P5001185,-5.0
2023-03,P5001188,10.0
2023-03,P5001193,-3.0
2023-03,P5001200,4.0
2023-03,P5001228,2.0
2023-03,P5001299,12.0
2023-03,P5001307,12.0
2023-03,P5001325,11.0
2023-03,P5001381,0.0
2023-03,P5001387,-7.0
2023-03,P5001432,-1.0
2023-03,P5001491,2.0
2023-03,P5001509,-2.0
2023-03,P5001688,5.0
2023-03,P5001697,6.0
2023-03,P5001770,-9.0
2023-03,P5001795,2.0
2023-03,P5001797,3.0
2023-03,P5001805,1.0
2023-03,P5001807,2.0
2023-03,P5001808,1.0
2023-03,P5001818,3.0
2023-03,P5001823,0.0
2023-03,P5001837,0.0
2023-03,P5001840,-1.0
2023-03,P5002174,0.0
2023-03,P5002189,4.0
2023-03,P5002509,-3.0
2023-03,P5003568,-13.0
2023-03,P5003603,-66.0
2023-03,P5003604,-7.0
2023-03,P5003611,-15.0
2023-03,P5004269,-12.0
2023-03,P5004347,-30.0
2023-03,P5004632,-43.0
2023-03,P5004633,6.0
2023-03,P5004637,-15.0
2023-03,P5004641,-3.0
2023-03,P5004643,8.0
2023-03,P53046,3.0
2023-03,P57151,-12.0
2023-03,P58496,-24.0
2023-03,P6010087,-11.0
2023-03,P6010088,-7.0
2023-03,P6010098,-12.0
2023-03,P6010101,-9.0
2023-03,P6010141,-3.0
2023-03,P6010170,-2.0
2023-03,P6010237,-44.0
2023-03,P6010267,-60.0
2023-03,P6010268,-27.0
2023-03,P6010326,-3.0
2023-03,P6010336,4.0
2023-03,P6010340,-4.0
2023-03,P6010350,0.0
2023-03,P6010362,-33.0
2023-03,P6010363,-21.0
2023-03,P6010367,-40.0
2023-03,P6010369,-38.0
2023-03,P6010372,-1.0
2023-03,P6010377,-2.0
2023-03,P6010467,5.0
2023-03,P6010520,5.0
2023-03,P6010637,-2.0
2023-03,P6010671,-6.0
2023-03,P6010695,0.0
2023-03,P6010697,0.0
2023-03,P6010718,0.0
2023-03,P6010880,-7.0
2023-03,P6010907,-1.0
2023-03,P6010909,-49.0
2023-03,P6010912,-38.0
2023-03,P6010969,-29.0
2023-03,P6010971,-27.0
2023-03,P6010973,-30.0
2023-03,P6010974,-4.0
2023-03,P6010996,-3.0
2023-03,P6010997,-5.0
2023-03,P6011050,5.0
2023-03,P6011452,3.0
2023-03,P6011548,30.0
2023-03,P6011552,12.0
2023-03,P6011639,3.0
2023-03,P6012602,6.0
2023-03,P6012740,13.0
2023-03,P6012744,19.0
2023-03,P6012749,12.0
2023-03,P6012997,1.0
2023-03,P6013051,-6.0
2023-03,P6013124,2.0
2023-03,P6013289,2.0
2023-03,P6013346,0.0
2023-03,P6013424,6.0
2023-03,P6013456,20.0
2023-03,P6013462,26.0
2023-03,P6013469,12.0
2023-03,P6013480,2.0
2023-03,P6013488,-3.0
2023-03,P6013506,-5.0
2023-03,P6013509,-1.0
2023-03,P6014851,-11.0
2023-03,P6014953,-1.0
2023-03,P6014958,0.0
2023-03,P6014959,0.0
2023-03,P6015045,-7.0
2023-03,P6015059,-5.0
2023-03,P6015259,2.0
2023-03,P6015261,-2.0
2023-03,P6015262,0.0
2023-03,P6015390,-3.0
2023-03,P6015674,-2.0
2023-03,P6015675,-2.0
2023-03,P6015899,10.0
2023-03,P6015970,-2.0
2023-03,P6017948,-6.0
2023-03,P61449,58.0
2023-03,P61570FAB,0.0
2023-03,P64150,163.0
2023-03,P7000109,2.0
2023-03,P70966,-1.0
2023-03,P70995,-4.0
2023-03,P71385,1.0
2023-03,P75148,-6.0
2023-03,P75214,-108.0
2023-03,P77139,11.0
2023-03,P77177,-3.0
2023-03,P77179,-15.0
2023-03,P77265,-4.0
2023-03,P77271,2.0
2023-03,P78724,-132.0
2023-03,P78725,-135.0
2023-03,P78729,4.0
2023-03,P78922,-30.0
2023-03,P81295,10.0
2023-03,P81314,13.0
2023-03,P81354,12.0
2023-03,P81357,8.0
2023-03,P81486,-54.0
2023-03,P81498,-2.0
2023-03,P81933,0.0
2023-03,P81952,-12.0
2023-03,P82329,-11.0
2023-03,P82364,-24.0
2023-03,P82645,2.0
2023-03,P82946,-9.0
2023-03,P85166,-23.0
2023-03,P85238,-20.0
2023-03,P85240,-8.0
2023-03,P85242,-13.0
2023-03,P85246,-42.0
2023-03,P85249,1.0
2023-03,P85250,-11.0
2023-03,P85267,-13.0
2023-03,P85268,-8.0
2023-03,P90523,22.0
2023-03,P90524,-93.0
2023-03,P90528,-102.0
2023-03,P90532,-27.0
2023-03,SM0005,-1.0
2023-03,SM0014,-2.0
2023-03,SM0033,0.0
2023-03,SM0708,-15.0
2023-03,SM0715,1.0
2023-03,SM0733,-1.0
2023-03,SM0738,-1.0
2023-03,SM0747,-9.0
2023-03,SM0756,-28.0
2023-03,SM2085,-1.0
2023-03,SM2114,-1.0
2023-03,SM2129,-1.0
2023-03,SM2131,0.0
2023-03,SM2205,-6.0
2023-03,SM2208,-9.0
2023-03,SM2211,-17.0
2023-03,SM2216,-5.0
2023-03,SM2220,4.0
2023-03,SM2232,0.0
2023-03,SM2235,-3.0
2023-03,SM2243,1.0
2023-03,SM2250,-23.0
2023-03,SM2251,-17.0
2023-03,SM2255,-2.0
2023-03,SM2261,4.0
2023-03,SM2267,19.0
2023-03,V1000014,-2.0
2023-03,V1000022,0.0
2023-03,V1000026,0.0
2023-03,V1000030,1.0
2023-03,V1000119,0.0
2023-03,V1000121,0.0
2023-03,V1000288,-26.0
2023-03,V1000290,-14.0
2023-03,V1000292,18.0
2023-03,V1000296,-17.0
2023-03,V1000921,-1.0
2023-03,V1000932,-3.0
2023-03,V1000936,-6.0
2023-03,V1000956,6.0
2023-03,V1001005,-12.0
2023-03,V1001028,-1.0
2023-03,V1001053,-6.0
2023-03,V1001082,-3.0
2023-03,V1001089,-1.0
2023-03,V1001091,-3.0
2023-03,V1003634,2.0
2023-03,V50811,3.0
2023-03,V50832,-8.0
2023-03,V51759,-25.0
2023-03,V51761,-27.0
2023-03,V51765,-5.0
2023-03,V51802,-3.0
2023-03,V51964,2.0
2023-03,V51976,-5.0
2023-03,Y043924,0.0
2023-03,Y043963,0.0
2023-03,Y043980,-1.0
2023-03,Y043996,0.0
2023-03,Y043998,0.0
2023-03,Y044114,0.0
2023-03,YA5906,0.0
2023-03,YA5924,0.0
2023-04,104300,-32.0
2023-04,104302,-13.0
2023-04,104303,-50.0
2023-04,104304,-7.0
2023-04,104313,-26.0
2023-04,104321,-87.0
2023-04,104450LF,-164.0
2023-04,104454LF,7.0
2023-04,104458LF,-13.0
2023-04,104460LF,-35.0
2023-04,104609,-8.0
2023-04,104610,0.0
2023-04,104626,1.0
2023-04,104675,1.0
2023-04,104726,0.0
2023-04,107024,-1.0
2023-04,110191LF,-1.0
2023-04,110195LF,-17.0
2023-04,110196LF,-20.0
2023-04,110199LF,-12.0
2023-04,111031,-33.0
2023-04,111040,-41.0
2023-04,111042,-40.0
2023-04,111046,-28.0
2023-04,111047,-46.0
2023-04,115111,-14.0
2023-04,115114,-32.0
2023-04,115118,13.0
2023-04,115119,0.0
2023-04,115123,1.0
2023-04,115124,-7.0
2023-04,115125,-23.0
2023-04,115126,-3.0
2023-04,115128,5.0
2023-04,115176,-18.0
2023-04,115177,-39.0
2023-04,115179,-51.0
2023-04,115181,-1.0
2023-04,115182,-46.0
2023-04,115184,-34.0
2023-04,115185,0.0
2023-04,115186,-33.0
2023-04,115188,13.0
2023-04,115189,6.0
2023-04,117103LF,-18.0
2023-04,117105LF,-3.0
2023-04,117402LF,-6.0
2023-04,117404LF,-16.0
2023-04,117414LF,-56.0
2023-04,132204,-34.0
2023-04,132205,-3.0
2023-04,132206,-21.0
2023-04,169035,-21.0
2023-04,169038,-11.0
2023-04,169043,-4.0
2023-04,175006,-55.0
2023-04,175019,-11.0
2023-04,175049,-10.0
2023-04,175074,3.0
2023-04,175823,-5.0
2023-04,175824,-28.0
2023-04,175825,-9.0
2023-04,175827,-19.0
2023-04,175836,3.0
2023-04,175859,-3.0
2023-04,175863,-10.0
2023-04,175887,0.0
2023-04,178483,2.0
2023-04,178508,-35.0
2023-04,178515,5.0
2023-04,178555,0.0
2023-04,178629,-2.0
2023-04,178637,-1.0
2023-04,178654,-1.0
2023-04,178672,-3.0
2023-04,178677,-1.0
2023-04,178682,0.0
2023-04,178760,2.0
2023-04,178883,0.0
2023-04,178952,0.0
2023-04,179227,0.0
2023-04,179255,1.0
2023-04,179271,-2.0
2023-04,180167,0.0
2023-04,180227,0.0
2023-04,181897,1.0
2023-04,181907,0.0
2023-04,181913,2.0
2023-04,182146,3.0
2023-04,182205,-7.0
2023-04,182234,1.0
2023-04,183298,1.0
2023-04,183299,0.0
2023-04,183547,0.0
2023-04,183741,1.0
2023-04,183765,1.0
2023-04,183771,1.0
2023-04,183904,1.0
2023-04,184250,-1.0
2023-04,184306,0.0
2023-04,184459,2.0
2023-04,184623,0.0
2023-04,184969,0.0
2023-04,185109,-24.0
2023-04,185117,-8.0
2023-04,188429,-1.0
2023-04,188432,3.0
2023-04,188434,5.0
2023-04,188555,-7.0
2023-04,188559,0.0
2023-04,209047,13.0
2023-04,210195,-11.0
2023-04,210321,1.0
2023-04,226220,-3.0
2023-04,226700,-2.0
2023-04,226720,-23.0
2023-04,226740,-29.0
2023-04,228700,-16.0
2023-04,230080,32.0
2023-04,230120,-16.0
2023-04,230180,-26.0
2023-04,230440,0.0
2023-04,233380,-9.0
2023-04,238040,3.0
2023-04,238480,4.0
2023-04,241160,0.0
2023-04,245105,-7.0
2023-04,245142,0.0
2023-04,510824,17.0
2023-04,510825,-3.0
2023-04,512027,-23.0
2023-04,512794,2.0
2023-04,513622,-20.0
2023-04,52-116-917-523,-3.0
2023-04,52-116-920-501,2.0
2023-04,52-116-921-501,3.0
2023-04,52-116-924-501,31.0
2023-04,52-118-401-501,31.0
2023-04,52-128-321-501,36.0
2023-04,52-129-440-501,25.0
2023-04,52-129-440-521,6.0
2023-04,52-235-608-001,-3.0
2023-04,52-239-343-003,-1.0
2023-04,52-239-562-001,-62.0
2023-04,52-239-563-001,-51.0
2023-04,52-239-567-001,-60.0
2023-04,52-239-571-001,-46.0
2023-04,52-261-521-001,-22.0
2023-04,52-362-317-001,-14.0
2023-04,52-362-322-001,-44.0
2023-04,52-362-329-001,-41.0
2023-04,52-460-761-501,2.0
2023-04,52-460-769-005,0.0
2023-04,52-460-769-009,17.0
2023-04,52-460-769-012,2.0
2023-04,52-460-769-210,8.0
2023-04,52-460-808-501,-16.0
2023-04,52-462-165-501,-26.0
2023-04,52-462-487-501,-7.0
2023-04,555072,2.0
2023-04,60A0B1001,-8.0
2023-04,60A0B1007,-2.0
2023-04,707940250,-5.0
2023-04,707940270,-3.0
2023-04,758017040,0.0
2023-04,760186090,-7.0
2023-04,760282000,-1.0
2023-04,760913430,0.0
2023-04,760913470,-3.0
2023-04,763478070,2.0
2023-04,767780020,-5.0
2023-04,772210202,-18.0
2023-04,772310235,0.0
2023-04,772543004,-1.0
2023-04,772610807,0.0
2023-04,772611306,17.0
2023-04,772614121,-1.0
2023-04,772615715,-13.0
2023-04,772630056,-2.0
2023-04,772634104,-26.0
2023-04,772640853,-7.0
2023-04,772650305,-10.0
2023-04,772650353,-8.0
2023-04,772650798,-2.0
2023-04,7C0252000,-4.0
2023-04,7C0252010,-6.0
2023-04,7C0449140,0.0
2023-04,7C1052520,1.0
2023-04,7C1252130,-1.0
2023-04,7C1252150,-6.0
2023-04,7C1252180,-1.0
2023-04,7C1951020,-2.0
2023-04,7C5350230,0.0
2023-04,7C8051030,-9.0
2023-04,7C8051140,2.0
2023-04,A07030,-4.0
2023-04,A91555,-3.0
2023-04,AC0306,-14.0
2023-04,AC0394,-9.0
2023-04,AC0720,-44.0
2023-04,AC1204,0.0
2023-04,AC1863,-42.0
2023-04,AC1864,-21.0
2023-04,AC1866,-15.0
2023-04,AC2175,1.0
2023-04,AC8021,0.0
2023-04,AC8817,-1.0
2023-04,AC8822,-2.0
2023-04,AM3841901,-2.0
2023-04,AP0156,-9.0
2023-04,AP3985,-3.0
2023-04,CP-737-051-002,-10.0
2023-04,DM0005,-48.0
2023-04,DM0401,-19.0
2023-04,DM0453,0.0
2023-04,DM0460,-28.0
2023-04,DM1050,5.0
2023-04,DM2010,-42.0
2023-04,DM2034,-8.0
2023-04,DP3598,106.0
2023-04,DT0420,44.0
2023-04,DT0422,2.0
2023-04,DT0680,17.0
2023-04,DT0772,-31.0
2023-04,EE0147,-2.0
2023-04,FM0022,1.0
2023-04,FM0046,0.0
2023-04,FM0047,0.0
2023-04,FM0049,2.0
2023-04,FP0004,13.0
2023-04,G92848,5.0
2023-04,G95786,3.0
2023-04,G96817,13.0
2023-04,G96819,32.0
2023-04,G96838,-9.0
2023-04,M1000227,-7.0
2023-04,M1000270,2.0
2023-04,M28099,-38.0
2023-04,M28101,-11.0
2023-04,M28177,6.0
2023-04,M28206,-1.0
2023-04,M99076,0.0
2023-04,M99096,0.0
2023-04,M99109,-1.0
2023-04,M99133,1.0
2023-04,M99345,2.0
2023-04,P00560,24.0
2023-04,P2000676,-20.0
2023-04,P2000680,-5.0
2023-04,P2000751,0.0
2023-04,P2000822,-69.0
2023-04,P2000838,-95.0
2023-04,P2000844,-17.0
2023-04,P2000848,-41.0
2023-04,P2000850,-59.0
