year_month,item_number,Quantity_received,Quantity_shipped,monthly_net,cumulative_inventory
2021-02,P2000848,30.0,0.0,30.0,90.0
2021-04,P2000848,90.0,13.0,77.0,167.0
2021-05,P2000848,210.0,45.0,165.0,332.0
2021-06,P2000848,60.0,121.0,-61.0,271.0
2021-07,P2000848,0.0,110.0,-110.0,161.0
2021-08,P2000848,180.0,94.0,86.0,247.0
2021-09,P2000848,0.0,86.0,-86.0,161.0
2021-10,P2000848,180.0,76.0,104.0,265.0
2021-11,P2000848,120.0,100.0,20.0,285.0
2021-12,P2000848,300.0,60.0,240.0,525.0
2022-01,P2000848,0.0,90.0,-90.0,435.0
2022-02,P2000848,180.0,0.0,180.0,615.0
2022-03,P2000848,0.0,90.0,-90.0,525.0
2022-04,P2000848,360.0,30.0,330.0,855.0
2022-05,P2000848,0.0,132.0,-132.0,723.0
2022-06,P2000848,0.0,1.0,-1.0,722.0
2022-07,P2000848,90.0,0.0,90.0,812.0
2022-08,P2000848,0.0,90.0,-90.0,722.0
2022-09,P2000848,480.0,137.0,343.0,1065.0
2022-10,P2000848,120.0,9.0,111.0,1176.0
2022-11,P2000848,360.0,50.0,310.0,1486.0
2022-12,P2000848,120.0,63.0,57.0,1543.0
2023-01,P2000848,0.0,68.0,-68.0,1475.0
2023-02,P2000848,0.0,42.0,-42.0,1433.0
2023-03,P2000848,0.0,5.0,-5.0,1428.0
2023-04,P2000848,0.0,60.0,-60.0,1368.0
2023-05,P2000848,0.0,93.0,-93.0,1275.0
2023-06,P2000848,0.0,44.0,-44.0,1231.0
2023-07,P2000848,0.0,76.0,-76.0,1155.0
2023-08,P2000848,0.0,30.0,-30.0,1125.0
2021-11,P2000849,1.0,0.0,1.0,1.0
2021-03,P2000850,0.0,5.0,-5.0,-5.0
2021-05,P2000850,64.0,46.0,18.0,13.0
2021-06,P2000850,292.0,205.0,87.0,100.0
2021-07,P2000850,64.0,433.0,-369.0,-269.0
2021-08,P2000850,361.0,278.0,83.0,-186.0
2021-09,P2000850,276.0,390.0,-114.0,-300.0
2021-10,P2000850,136.0,250.0,-114.0,-414.0
2021-11,P2000850,304.0,119.0,185.0,-229.0
2021-12,P2000850,175.0,150.0,25.0,-204.0
2022-01,P2000850,390.0,120.0,270.0,66.0
2022-02,P2000850,166.0,128.0,38.0,104.0
2022-03,P2000850,0.0,100.0,-100.0,4.0
2022-04,P2000850,60.0,0.0,60.0,64.0
2022-06,P2000850,63.0,29.0,34.0,98.0
2022-07,P2000850,0.0,32.0,-32.0,66.0
2023-01,P2000850,0.0,50.0,-50.0,16.0
2023-02,P2000850,2196.0,132.0,2064.0,2080.0
2023-03,P2000850,0.0,398.0,-398.0,1682.0
2023-04,P2000850,0.0,202.0,-202.0,1480.0
2023-06,P2000850,0.0,75.0,-75.0,1405.0
2023-07,P2000850,0.0,226.0,-226.0,1179.0
2023-08,P2000850,0.0,71.0,-71.0,1108.0
2023-09,P2000850,0.0,54.0,-54.0,1054.0
2021-01,P2000852,72.0,0.0,72.0,72.0
2021-02,P2000852,36.0,0.0,36.0,108.0
2021-04,P2000852,72.0,31.0,41.0,149.0
2021-05,P2000852,159.0,54.0,105.0,254.0
2021-06,P2000852,36.0,78.0,-42.0,212.0
2021-07,P2000852,10.0,126.0,-116.0,96.0
2021-08,P2000852,72.0,76.0,-4.0,92.0
2021-09,P2000852,72.0,46.0,26.0,118.0
2021-10,P2000852,72.0,78.0,-6.0,112.0
2021-11,P2000852,216.0,99.0,117.0,229.0
2021-12,P2000852,72.0,9.0,63.0,292.0
2022-01,P2000852,101.0,56.0,45.0,337.0
2022-02,P2000852,245.0,16.0,229.0,566.0
2022-03,P2000852,0.0,71.0,-71.0,495.0
2022-04,P2000852,0.0,42.0,-42.0,453.0
2022-05,P2000852,23.0,24.0,-1.0,452.0
2022-06,P2000852,108.0,13.0,95.0,547.0
2022-07,P2000852,0.0,46.0,-46.0,501.0
2022-08,P2000852,0.0,36.0,-36.0,465.0
2022-09,P2000852,396.0,75.0,321.0,786.0
2022-10,P2000852,36.0,82.0,-46.0,740.0
2022-11,P2000852,0.0,36.0,-36.0,704.0
2022-12,P2000852,108.0,44.0,64.0,768.0
2023-01,P2000852,180.0,63.0,117.0,885.0
2023-03,P2000852,0.0,39.0,-39.0,846.0
2023-04,P2000852,0.0,92.0,-92.0,754.0
2023-05,P2000852,0.0,36.0,-36.0,718.0
2023-06,P2000852,0.0,36.0,-36.0,682.0
2023-07,P2000852,0.0,36.0,-36.0,646.0
2023-08,P2000852,0.0,36.0,-36.0,610.0
2021-04,P2000854,0.0,8.0,-8.0,-8.0
2021-05,P2000854,41.0,0.0,41.0,33.0
2021-06,P2000854,345.0,348.0,-3.0,30.0
2021-07,P2000854,0.0,328.0,-328.0,-298.0
2021-08,P2000854,220.0,296.0,-76.0,-374.0
2021-09,P2000854,133.0,214.0,-81.0,-455.0
2021-10,P2000854,148.0,348.0,-200.0,-655.0
2021-11,P2000854,111.0,103.0,8.0,-647.0
2021-12,P2000854,418.0,110.0,308.0,-339.0
2022-01,P2000854,70.0,100.0,-30.0,-369.0
2022-02,P2000854,62.0,115.0,-53.0,-422.0
2022-03,P2000854,0.0,170.0,-170.0,-592.0
2022-04,P2000854,31.0,132.0,-101.0,-693.0
2022-05,P2000854,0.0,31.0,-31.0,-724.0
2022-06,P2000854,154.0,19.0,135.0,-589.0
2022-07,P2000854,0.0,86.0,-86.0,-675.0
2023-05,P2000854,0.0,49.0,-49.0,-724.0
2021-03,P2000856,90.0,9.0,81.0,81.0
2021-04,P2000856,90.0,50.0,40.0,121.0
2021-05,P2000856,150.0,63.0,87.0,208.0
2021-06,P2000856,30.0,88.0,-58.0,150.0
2021-07,P2000856,90.0,120.0,-30.0,120.0
2021-08,P2000856,0.0,56.0,-56.0,64.0
2021-09,P2000856,60.0,144.0,-84.0,-20.0
2021-10,P2000856,72.0,3.0,69.0,49.0
2021-11,P2000856,194.0,130.0,64.0,113.0
2021-12,P2000856,240.0,90.0,150.0,263.0
2022-01,P2000856,0.0,30.0,-30.0,233.0
2022-09,P2000856,330.0,60.0,270.0,503.0
2022-10,P2000856,600.0,0.0,600.0,1103.0
2022-11,P2000856,90.0,0.0,90.0,1193.0
2022-12,P2000856,0.0,16.0,-16.0,1177.0
2023-01,P2000856,0.0,58.0,-58.0,1119.0
2023-02,P2000856,0.0,32.0,-32.0,1087.0
2023-03,P2000856,14.0,52.0,-38.0,1049.0
2023-04,P2000856,0.0,30.0,-30.0,1019.0
2023-05,P2000856,0.0,68.0,-68.0,951.0
2023-06,P2000856,0.0,72.0,-72.0,879.0
2023-07,P2000856,0.0,32.0,-32.0,847.0
2023-08,P2000856,0.0,14.0,-14.0,833.0
2022-01,P2000858,64.0,0.0,64.0,64.0
2022-09,P2000858,0.0,24.0,-24.0,40.0
2023-03,P2000858,0.0,16.0,-16.0,24.0
2023-08,P2000858,0.0,24.0,-24.0,0.0
2021-05,P2000864,50.0,15.0,35.0,35.0
2021-06,P2000864,70.0,190.0,-120.0,-85.0
2021-07,P2000864,100.0,108.0,-8.0,-93.0
2021-08,P2000864,90.0,126.0,-36.0,-129.0
2021-09,P2000864,92.0,296.0,-204.0,-333.0
2021-10,P2000864,100.0,191.0,-91.0,-424.0
2021-11,P2000864,127.0,26.0,101.0,-323.0
2021-12,P2000864,93.0,30.0,63.0,-260.0
2022-01,P2000864,98.0,160.0,-62.0,-322.0
2022-02,P2000864,60.0,30.0,30.0,-292.0
2022-03,P2000864,48.0,90.0,-42.0,-334.0
2022-05,P2000864,192.0,40.0,152.0,-182.0
2022-06,P2000864,0.0,24.0,-24.0,-206.0
2022-07,P2000864,0.0,28.0,-28.0,-234.0
2022-12,P2000864,0.0,20.0,-20.0,-254.0
2023-01,P2000864,0.0,67.0,-67.0,-321.0
2023-03,P2000864,43.0,0.0,43.0,-278.0
2023-07,P2000864,0.0,90.0,-90.0,-368.0
2023-08,P2000864,0.0,80.0,-80.0,-448.0
2021-04,P2000866,26.0,0.0,26.0,26.0
2021-05,P2000866,20.0,25.0,-5.0,21.0
2021-06,P2000866,22.0,62.0,-40.0,-19.0
2021-07,P2000866,32.0,38.0,-6.0,-25.0
2021-08,P2000866,40.0,60.0,-20.0,-45.0
2021-09,P2000866,72.0,62.0,10.0,-35.0
2021-10,P2000866,47.0,46.0,1.0,-34.0
2021-11,P2000866,21.0,0.0,21.0,-13.0
2021-12,P2000866,15.0,40.0,-25.0,-38.0
2022-01,P2000866,72.0,30.0,42.0,4.0
2022-02,P2000866,56.0,50.0,6.0,10.0
2022-03,P2000866,0.0,10.0,-10.0,0.0
2022-04,P2000866,4.0,0.0,4.0,4.0
2022-05,P2000866,106.0,4.0,102.0,106.0
2022-06,P2000866,59.0,23.0,36.0,142.0
2022-07,P2000866,0.0,2.0,-2.0,140.0
2022-08,P2000866,0.0,44.0,-44.0,96.0
2022-09,P2000866,0.0,26.0,-26.0,70.0
2022-10,P2000866,0.0,27.0,-27.0,43.0
2022-11,P2000866,0.0,38.0,-38.0,5.0
2023-01,P2000866,0.0,16.0,-16.0,-11.0
2023-03,P2000866,90.0,0.0,90.0,79.0
2023-05,P2000866,0.0,29.0,-29.0,50.0
2023-06,P2000866,0.0,96.0,-96.0,-46.0
2023-05,P2000870,9.0,0.0,9.0,9.0
2021-02,P2000872,24.0,0.0,24.0,24.0
2021-03,P2000872,120.0,86.0,34.0,58.0
2021-04,P2000872,0.0,24.0,-24.0,34.0
2021-05,P2000872,72.0,48.0,24.0,58.0
2021-06,P2000872,48.0,96.0,-48.0,10.0
2021-07,P2000872,24.0,48.0,-24.0,-14.0
2021-08,P2000872,48.0,96.0,-48.0,-62.0
2021-09,P2000872,72.0,192.0,-120.0,-182.0
2021-10,P2000872,168.0,100.0,68.0,-114.0
2021-11,P2000872,84.0,24.0,60.0,-54.0
2021-12,P2000872,0.0,72.0,-72.0,-126.0
2022-01,P2000872,62.0,12.0,50.0,-76.0
2022-02,P2000872,76.0,62.0,14.0,-62.0
2022-03,P2000872,288.0,24.0,264.0,202.0
2022-04,P2000872,48.0,5.0,43.0,245.0
2022-05,P2000872,166.0,8.0,158.0,403.0
2022-06,P2000872,0.0,12.0,-12.0,391.0
2022-07,P2000872,24.0,72.0,-48.0,343.0
2022-08,P2000872,0.0,8.0,-8.0,335.0
2022-09,P2000872,0.0,16.0,-16.0,319.0
2022-11,P2000872,0.0,55.0,-55.0,264.0
2022-12,P2000872,0.0,25.0,-25.0,239.0
2023-01,P2000872,0.0,41.0,-41.0,198.0
2023-03,P2000872,53.0,0.0,53.0,251.0
2023-05,P2000872,0.0,49.0,-49.0,202.0
2023-06,P2000872,176.0,0.0,176.0,378.0
2023-07,P2000872,0.0,52.0,-52.0,326.0
2023-08,P2000872,24.0,24.0,0.0,326.0
2023-09,P2000872,0.0,20.0,-20.0,306.0
2022-01,P2000874,20.0,0.0,20.0,20.0
2022-12,P2000874,276.0,54.0,222.0,242.0
2023-01,P2000874,0.0,78.0,-78.0,164.0
2023-03,P2000874,0.0,30.0,-30.0,134.0
2023-04,P2000874,83.0,94.0,-11.0,123.0
2023-05,P2000874,0.0,73.0,-73.0,50.0
2023-07,P2000874,0.0,50.0,-50.0,0.0
2021-05,P2000880,20.0,6.0,14.0,14.0
2021-06,P2000880,40.0,51.0,-11.0,3.0
2021-07,P2000880,60.0,76.0,-16.0,-13.0
2021-08,P2000880,60.0,108.0,-48.0,-61.0
2021-09,P2000880,82.0,98.0,-16.0,-77.0
2021-10,P2000880,40.0,60.0,-20.0,-97.0
2021-11,P2000880,32.0,4.0,28.0,-69.0
2021-12,P2000880,54.0,50.0,4.0,-65.0
2022-01,P2000880,85.0,40.0,45.0,-20.0
2022-02,P2000880,0.0,60.0,-60.0,-80.0
2022-03,P2000880,0.0,30.0,-30.0,-110.0
2022-04,P2000880,0.0,50.0,-50.0,-160.0
2022-05,P2000880,77.0,8.0,69.0,-91.0
2022-06,P2000880,80.0,43.0,37.0,-54.0
2022-07,P2000880,0.0,4.0,-4.0,-58.0
2022-08,P2000880,0.0,29.0,-29.0,-87.0
2022-11,P2000880,0.0,24.0,-24.0,-111.0
2022-12,P2000880,0.0,16.0,-16.0,-127.0
2023-03,P2000880,9.0,0.0,9.0,-118.0
2023-07,P2000880,0.0,11.0,-11.0,-129.0
2022-03,P2000882,0.0,8.0,-8.0,-8.0
2023-03,P2000882,0.0,2.0,-2.0,-10.0
2023-05,P2000882,0.0,3.0,-3.0,-13.0
2021-06,P2000884,58.0,0.0,58.0,58.0
2021-07,P2000884,20.0,75.0,-55.0,3.0
2021-08,P2000884,36.0,33.0,3.0,6.0
2021-11,P2000884,116.0,0.0,116.0,122.0
2022-01,P2000884,75.0,0.0,75.0,197.0
2022-06,P2000884,0.0,5.0,-5.0,192.0
2022-08,P2000884,0.0,36.0,-36.0,156.0
2022-09,P2000884,0.0,72.0,-72.0,84.0
2023-03,P2000884,54.0,0.0,54.0,138.0
2023-05,P2000884,0.0,88.0,-88.0,50.0
2021-12,P2000886,2.0,0.0,2.0,2.0
2021-05,P2000888,45.0,26.0,19.0,19.0
2021-06,P2000888,119.0,126.0,-7.0,12.0
2021-07,P2000888,0.0,110.0,-110.0,-98.0
2021-08,P2000888,0.0,63.0,-63.0,-161.0
2021-09,P2000888,60.0,120.0,-60.0,-221.0
2021-10,P2000888,72.0,132.0,-60.0,-281.0
2021-12,P2000888,25.0,25.0,0.0,-281.0
2022-01,P2000888,13.0,13.0,0.0,-281.0
2022-02,P2000888,155.0,155.0,0.0,-281.0
2022-03,P2000888,0.0,1.0,-1.0,-282.0
2022-05,P2000888,60.0,37.0,23.0,-259.0
2022-06,P2000888,120.0,43.0,77.0,-182.0
2022-07,P2000888,0.0,18.0,-18.0,-200.0
2022-12,P2000888,0.0,79.0,-79.0,-279.0
2023-03,P2000888,70.0,0.0,70.0,-209.0
2023-05,P2000888,0.0,69.0,-69.0,-278.0
2021-02,P2000890,20.0,12.0,8.0,8.0
2021-04,P2000890,22.0,0.0,22.0,30.0
2021-05,P2000890,20.0,12.0,8.0,38.0
2021-06,P2000890,60.0,28.0,32.0,70.0
2021-07,P2000890,5.0,20.0,-15.0,55.0
2021-08,P2000890,0.0,33.0,-33.0,22.0
2021-09,P2000890,20.0,50.0,-30.0,-8.0
2021-10,P2000890,20.0,41.0,-21.0,-29.0
2021-11,P2000890,20.0,7.0,13.0,-16.0
2021-12,P2000890,0.0,5.0,-5.0,-21.0
2022-01,P2000890,0.0,7.0,-7.0,-28.0
2022-02,P2000890,16.0,8.0,8.0,-20.0
2022-03,P2000890,120.0,7.0,113.0,93.0
2022-04,P2000890,0.0,6.0,-6.0,87.0
2022-05,P2000890,0.0,18.0,-18.0,69.0
2022-06,P2000890,24.0,4.0,20.0,89.0
2022-07,P2000890,0.0,21.0,-21.0,68.0
2022-09,P2000890,20.0,20.0,0.0,68.0
2022-11,P2000890,20.0,0.0,20.0,88.0
2022-12,P2000890,20.0,0.0,20.0,108.0
2023-01,P2000890,0.0,28.0,-28.0,80.0
2023-02,P2000890,20.0,9.0,11.0,91.0
2023-03,P2000890,34.0,4.0,30.0,121.0
2023-04,P2000890,0.0,26.0,-26.0,95.0
2023-05,P2000890,0.0,2.0,-2.0,93.0
2023-06,P2000890,0.0,16.0,-16.0,77.0
2023-07,P2000890,0.0,11.0,-11.0,66.0
2023-08,P2000890,0.0,15.0,-15.0,51.0
2023-09,P2000890,0.0,10.0,-10.0,41.0
2021-10,P2000892,54.0,108.0,-54.0,-54.0
2022-01,P2000892,23.0,0.0,23.0,-31.0
2022-02,P2000892,0.0,23.0,-23.0,-54.0
2022-03,P2000892,81.0,29.0,52.0,-2.0
2022-04,P2000892,0.0,43.0,-43.0,-45.0
2022-05,P2000892,30.0,0.0,30.0,-15.0
2022-06,P2000892,0.0,7.0,-7.0,-22.0
2022-07,P2000892,0.0,24.0,-24.0,-46.0
2022-10,P2000892,0.0,8.0,-8.0,-54.0
2023-03,P2000892,58.0,0.0,58.0,4.0
2023-06,P2000892,0.0,18.0,-18.0,-14.0
2023-07,P2000892,0.0,10.0,-10.0,-24.0
2023-08,P2000892,0.0,10.0,-10.0,-34.0
2021-09,P2000894,66.0,0.0,66.0,66.0
2021-10,P2000896,10.0,0.0,10.0,10.0
2022-01,P2000896,1.0,0.0,1.0,11.0
2023-03,P2000896,0.0,10.0,-10.0,1.0
2021-10,P2000898,10.0,0.0,10.0,10.0
2022-01,P2000898,14.0,0.0,14.0,24.0
2023-01,P2000898,0.0,18.0,-18.0,6.0
2023-07,P2000898,0.0,5.0,-5.0,1.0
2021-07,P2000905,17.0,0.0,17.0,17.0
2022-03,P2000905,0.0,10.0,-10.0,7.0
2021-05,P2000911,4.0,0.0,4.0,4.0
2021-06,P2000911,3.0,0.0,3.0,7.0
2021-07,P2000911,0.0,6.0,-6.0,1.0
2021-08,P2000911,2.0,4.0,-2.0,-1.0
2021-09,P2000911,2.0,0.0,2.0,1.0
2021-10,P2000911,4.0,0.0,4.0,5.0
2021-12,P2000911,9.0,0.0,9.0,14.0
2022-09,P2000911,0.0,2.0,-2.0,12.0
2022-10,P2000911,0.0,11.0,-11.0,1.0
2023-02,P2000911,0.0,2.0,-2.0,-1.0
2023-03,P2000911,0.0,4.0,-4.0,-5.0
2021-06,P2000915,149.0,60.0,89.0,89.0
2021-07,P2000915,0.0,56.0,-56.0,33.0
2021-08,P2000915,20.0,54.0,-34.0,-1.0
2021-09,P2000915,40.0,56.0,-16.0,-17.0
2021-10,P2000915,18.0,64.0,-46.0,-63.0
2021-11,P2000915,92.0,20.0,72.0,9.0
2021-12,P2000915,18.0,80.0,-62.0,-53.0
2022-01,P2000915,44.0,0.0,44.0,-9.0
2022-04,P2000915,56.0,0.0,56.0,47.0
2022-05,P2000915,0.0,57.0,-57.0,-10.0
2022-06,P2000915,26.0,2.0,24.0,14.0
2022-07,P2000915,0.0,5.0,-5.0,9.0
2023-03,P2000915,74.0,0.0,74.0,83.0
2023-04,P2000915,0.0,76.0,-76.0,7.0
2023-06,P2000915,0.0,50.0,-50.0,-43.0
2023-08,P2000915,0.0,10.0,-10.0,-53.0
2023-09,P2000915,0.0,10.0,-10.0,-63.0
2021-05,P2000917,50.0,0.0,50.0,50.0
2021-06,P2000917,139.0,249.0,-110.0,-60.0
2021-07,P2000917,52.0,158.0,-106.0,-166.0
2021-08,P2000917,53.0,98.0,-45.0,-211.0
2021-09,P2000917,124.0,152.0,-28.0,-239.0
2021-10,P2000917,84.0,100.0,-16.0,-255.0
2021-11,P2000917,62.0,89.0,-27.0,-282.0
2021-12,P2000917,54.0,0.0,54.0,-228.0
2022-01,P2000917,144.0,20.0,124.0,-104.0
2022-02,P2000917,0.0,80.0,-80.0,-184.0
2022-03,P2000917,76.0,25.0,51.0,-133.0
2022-04,P2000917,0.0,25.0,-25.0,-158.0
2022-05,P2000917,0.0,16.0,-16.0,-174.0
2022-06,P2000917,124.0,55.0,69.0,-105.0
2022-07,P2000917,0.0,6.0,-6.0,-111.0
2022-08,P2000917,0.0,12.0,-12.0,-123.0
2023-03,P2000917,70.0,48.0,22.0,-101.0
2023-06,P2000917,0.0,150.0,-150.0,-251.0
2021-05,P2000919,24.0,0.0,24.0,24.0
2021-06,P2000919,115.0,12.0,103.0,127.0
2021-07,P2000919,0.0,38.0,-38.0,89.0
2021-08,P2000919,0.0,68.0,-68.0,21.0
2021-09,P2000919,62.0,88.0,-26.0,-5.0
2021-10,P2000919,28.0,0.0,28.0,23.0
2021-11,P2000919,0.0,65.0,-65.0,-42.0
2021-12,P2000919,87.0,30.0,57.0,15.0
2022-01,P2000919,56.0,50.0,6.0,21.0
2022-02,P2000919,0.0,20.0,-20.0,1.0
2022-03,P2000919,0.0,30.0,-30.0,-29.0
2022-06,P2000919,132.0,2.0,130.0,101.0
2022-07,P2000919,0.0,5.0,-5.0,96.0
2022-11,P2000919,0.0,3.0,-3.0,93.0
2022-12,P2000919,0.0,31.0,-31.0,62.0
2023-01,P2000919,0.0,33.0,-33.0,29.0
2023-09,P2000919,0.0,26.0,-26.0,3.0
2021-11,P2000921,7.0,0.0,7.0,7.0
2022-01,P2000921,20.0,0.0,20.0,27.0
2023-06,P2000921,0.0,7.0,-7.0,20.0
2023-09,P2000921,0.0,20.0,-20.0,0.0
2023-05,P2000965,7.0,0.0,7.0,7.0
2023-05,P2000966,4.0,0.0,4.0,4.0
2023-05,P2000967,3.0,0.0,3.0,3.0
2023-05,P2000968,5.0,0.0,5.0,5.0
2023-05,P2000970,4.0,0.0,4.0,4.0
2023-09,P2000970,0.0,4.0,-4.0,0.0
2023-05,P2000971,3.0,0.0,3.0,3.0
2023-05,P2000979,2.0,0.0,2.0,2.0
2023-05,P2000982,2.0,0.0,2.0,2.0
2023-05,P2000986,4.0,0.0,4.0,4.0
2023-06,P2000986,0.0,4.0,-4.0,0.0
2023-05,P2000987,4.0,0.0,4.0,4.0
2023-05,P2000988,4.0,0.0,4.0,4.0
2023-05,P2000993,1.0,0.0,1.0,1.0
2023-05,P2000994,1.0,0.0,1.0,1.0
2021-06,P2001003,60.0,40.0,20.0,20.0
2021-07,P2001003,10.0,64.0,-54.0,-34.0
2021-08,P2001003,40.0,60.0,-20.0,-54.0
2021-09,P2001003,45.0,0.0,45.0,-9.0
2021-10,P2001003,0.0,8.0,-8.0,-17.0
2021-11,P2001003,0.0,26.0,-26.0,-43.0
2021-12,P2001003,200.0,20.0,180.0,137.0
2022-01,P2001003,15.0,70.0,-55.0,82.0
2022-02,P2001003,35.0,25.0,10.0,92.0
2022-03,P2001003,70.0,0.0,70.0,162.0
2022-04,P2001003,0.0,74.0,-74.0,88.0
2022-05,P2001003,0.0,27.0,-27.0,61.0
2022-06,P2001003,0.0,24.0,-24.0,37.0
2022-07,P2001003,0.0,26.0,-26.0,11.0
2022-08,P2001003,0.0,30.0,-30.0,-19.0
2023-01,P2001003,0.0,18.0,-18.0,-37.0
2023-02,P2001003,0.0,64.0,-64.0,-101.0
2021-05,P2001005,4.0,0.0,4.0,4.0
2021-06,P2001005,3.0,0.0,3.0,7.0
2021-07,P2001005,0.0,4.0,-4.0,3.0
2021-08,P2001005,3.0,0.0,3.0,6.0
2021-09,P2001005,0.0,10.0,-10.0,-4.0
2021-10,P2001005,13.0,0.0,13.0,9.0
2021-11,P2001005,0.0,5.0,-5.0,4.0
2022-02,P2001005,0.0,11.0,-11.0,-7.0
2023-03,P2001005,22.0,0.0,22.0,15.0
2023-04,P2001005,0.0,1.0,-1.0,14.0
2021-05,P2001007,35.0,0.0,35.0,35.0
2021-06,P2001007,35.0,130.0,-95.0,-60.0
2021-07,P2001007,71.0,142.0,-71.0,-131.0
2021-08,P2001007,298.0,504.0,-206.0,-337.0
2021-09,P2001007,98.0,68.0,30.0,-307.0
2021-10,P2001007,62.0,190.0,-128.0,-435.0
2021-11,P2001007,0.0,15.0,-15.0,-450.0
2021-12,P2001007,209.0,30.0,179.0,-271.0
2022-01,P2001007,203.0,0.0,203.0,-68.0
2022-02,P2001007,136.0,120.0,16.0,-52.0
2022-03,P2001007,60.0,118.0,-58.0,-110.0
2022-04,P2001007,290.0,60.0,230.0,120.0
2022-05,P2001007,0.0,59.0,-59.0,61.0
2022-06,P2001007,0.0,35.0,-35.0,26.0
2022-07,P2001007,0.0,26.0,-26.0,0.0
2022-08,P2001007,0.0,40.0,-40.0,-40.0
2022-12,P2001007,0.0,76.0,-76.0,-116.0
2023-01,P2001007,0.0,57.0,-57.0,-173.0
2023-02,P2001007,564.0,0.0,564.0,391.0
2023-03,P2001007,0.0,194.0,-194.0,197.0
2023-04,P2001007,153.0,40.0,113.0,310.0
2023-05,P2001007,0.0,147.0,-147.0,163.0
2023-06,P2001007,0.0,74.0,-74.0,89.0
2023-07,P2001007,0.0,35.0,-35.0,54.0
2021-06,P2001009,2.0,0.0,2.0,2.0
2021-07,P2001009,2.0,0.0,2.0,4.0
2021-08,P2001009,1.0,0.0,1.0,5.0
2021-09,P2001009,2.0,0.0,2.0,7.0
2021-10,P2001009,2.0,0.0,2.0,9.0
2021-11,P2001009,13.0,0.0,13.0,22.0
2022-02,P2001009,0.0,22.0,-22.0,0.0
2021-06,P2001011,120.0,176.0,-56.0,-56.0
2021-07,P2001011,130.0,168.0,-38.0,-94.0
2021-08,P2001011,180.0,254.0,-74.0,-168.0
2021-09,P2001011,175.0,404.0,-229.0,-397.0
2021-10,P2001011,145.0,352.0,-207.0,-604.0
2021-11,P2001011,0.0,22.0,-22.0,-626.0
2021-12,P2001011,172.0,30.0,142.0,-484.0
2022-01,P2001011,256.0,0.0,256.0,-228.0
2022-02,P2001011,194.0,120.0,74.0,-154.0
2022-03,P2001011,0.0,20.0,-20.0,-174.0
2022-04,P2001011,166.0,100.0,66.0,-108.0
2022-05,P2001011,0.0,67.0,-67.0,-175.0
2022-06,P2001011,71.0,38.0,33.0,-142.0
2022-07,P2001011,0.0,17.0,-17.0,-159.0
2022-08,P2001011,0.0,120.0,-120.0,-279.0
2022-09,P2001011,0.0,59.0,-59.0,-338.0
2022-10,P2001011,0.0,67.0,-67.0,-405.0
2022-11,P2001011,0.0,8.0,-8.0,-413.0
2022-12,P2001011,14.0,23.0,-9.0,-422.0
2023-01,P2001011,0.0,195.0,-195.0,-617.0
2023-02,P2001011,0.0,11.0,-11.0,-628.0
2023-03,P2001011,270.0,10.0,260.0,-368.0
2023-04,P2001011,405.0,113.0,292.0,-76.0
2023-05,P2001011,9.0,210.0,-201.0,-277.0
2023-06,P2001011,0.0,155.0,-155.0,-432.0
2023-07,P2001011,0.0,130.0,-130.0,-562.0
2023-08,P2001011,0.0,10.0,-10.0,-572.0
2021-05,P2001013,10.0,0.0,10.0,10.0
2021-07,P2001013,5.0,0.0,5.0,15.0
2021-09,P2001013,7.0,6.0,1.0,16.0
2021-10,P2001013,0.0,4.0,-4.0,12.0
2021-12,P2001013,4.0,10.0,-6.0,6.0
2022-01,P2001013,6.0,0.0,6.0,12.0
2022-03,P2001013,4.0,0.0,4.0,16.0
2022-04,P2001013,4.0,0.0,4.0,20.0
2022-06,P2001013,10.0,7.0,3.0,23.0
2022-07,P2001013,0.0,3.0,-3.0,20.0
2022-12,P2001013,15.0,0.0,15.0,35.0
2023-03,P2001013,2.0,0.0,2.0,37.0
2023-04,P2001013,1.0,0.0,1.0,38.0
2021-01,P2001053,3.0,0.0,3.0,3.0
2021-11,P2001053,0.0,2.0,-2.0,1.0
2022-04,P2001055,10.0,0.0,10.0,10.0
2021-08,P2001057,0.0,4.0,-4.0,-4.0
2022-01,P2001057,0.0,1.0,-1.0,-5.0
2022-03,P2001057,3.0,1.0,2.0,-3.0
2021-03,P2001125,640.0,640.0,0.0,0.0
2022-03,P2001125,2312.0,1114.0,1198.0,1198.0
2022-04,P2001125,1256.0,241.0,1015.0,2213.0
2022-05,P2001125,252.0,158.0,94.0,2307.0
2022-06,P2001125,400.0,8.0,392.0,2699.0
2022-07,P2001125,2036.0,2.0,2034.0,4733.0
2022-08,P2001125,2128.0,120.0,2008.0,6741.0
2022-09,P2001125,3326.0,660.0,2666.0,9407.0
2022-10,P2001125,3456.0,360.0,3096.0,12503.0
2022-11,P2001125,3618.0,0.0,3618.0,16121.0
2023-01,P2001125,697.0,0.0,697.0,16818.0
2023-02,P2001125,0.0,2398.0,-2398.0,14420.0
2023-03,P2001125,0.0,260.0,-260.0,14160.0
2023-04,P2001125,0.0,1699.0,-1699.0,12461.0
2023-05,P2001125,26.0,1610.0,-1584.0,10877.0
2023-06,P2001125,0.0,596.0,-596.0,10281.0
2023-07,P2001125,0.0,424.0,-424.0,9857.0
2023-08,P2001125,0.0,871.0,-871.0,8986.0
2021-10,P2001126,0.0,45.0,-45.0,-45.0
